pin,slack
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_76:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il25:A,30132
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il25:B,34890
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il25:C,33970
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il25:Y,30132
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0l.CI2COIIl_5.m5:A,36479
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0l.CI2COIIl_5.m5:B,36443
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0l.CI2COIIl_5.m5:C,33917
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0l.CI2COIIl_5.m5:D,36198
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0l.CI2COIIl_5.m5:Y,33917
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_215:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_215:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIl0l.CI2Cl1Il8_i:A,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIl0l.CI2Cl1Il8_i:B,36245
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIl0l.CI2Cl1Il8_i:C,36207
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIl0l.CI2Cl1Il8_i:D,33688
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIl0l.CI2Cl1Il8_i:Y,33688
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:IPB,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOOUTFF:A,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOOUTFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_RNO[4]:A,37552
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_RNO[4]:B,37515
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_RNO[4]:C,32541
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_RNO[4]:D,34892
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_RNO[4]:Y,32541
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPB,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOPAD:D,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOPAD:E,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOPAD:PAD,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOPAD:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Il_RNI071M5:A,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Il_RNI071M5:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[1]:A,37498
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[1]:B,37478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[1]:C,33592
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[1]:D,33759
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[1]:Y,33592
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_1_RNO_0:A,31404
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_1_RNO_0:B,31930
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_1_RNO_0:C,33745
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_1_RNO_0:Y,31404
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[3]:CLK,34909
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[3]:D,33559
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[3]:Q,34909
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_179:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CO0Il_1_1.CO1:A,31701
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CO0Il_1_1.CO1:B,35124
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CO0Il_1_1.CO1:Y,31701
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[3]:CLK,30128
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[3]:D,37382
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[3]:Q,30128
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_4_RNO:A,30452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_4_RNO:B,32603
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_4_RNO:Y,30452
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_48:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[1]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[1]:CLK,33755
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[1]:D,35001
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[1]:Q,33755
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0[0]:A,31808
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0[0]:B,30655
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0[0]:C,30478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0[0]:D,28227
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0[0]:Y,28227
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_u:A,37442
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_u:B,37352
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_u:C,34791
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_u:D,27265
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_u:Y,27265
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[3]:A,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[3]:B,37522
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[3]:C,35830
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[3]:Y,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_1_sqmuxa:A,33720
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_1_sqmuxa:B,36288
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_1_sqmuxa:C,32646
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_1_sqmuxa:Y,32646
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int:ALn,38522
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int:CLK,
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int:D,37486
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int:Q,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_282:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_282:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_84:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_84:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1[1]:A,36487
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1[1]:B,36402
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1[1]:C,34512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1[1]:D,34424
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1[1]:Y,34424
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[0]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[0]:CLK,37355
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[0]:D,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[0]:Q,37355
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2[3]:A,33984
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2[3]:B,33884
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2[3]:C,33822
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2[3]:D,33653
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2[3]:Y,33653
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/I2C_1_SCL_PAD/U_IOINFF:A,
TEMP_sb_0/TEMP_sb_MSS_0/I2C_1_SCL_PAD/U_IOINFF:Y,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[2]:CLK,37501
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[2]:D,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[2]:Q,37501
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[6]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[6]:CLK,32951
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[6]:D,33599
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[6]:Q,32951
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_145:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[2]:A,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[2]:B,37522
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[2]:C,35914
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[2]:Y,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[3]:CLK,33678
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[3]:D,33720
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[3]:Q,33678
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il[3]:CLK,33948
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il[3]:D,36193
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il[3]:Q,33948
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOll:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOll:CLK,35340
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOll:D,36486
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOll:EN,35380
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOll:Q,35340
TEMP_sb_0/CCC_0/GL0_INST/U0:An,
TEMP_sb_0/CCC_0/GL0_INST/U0:YNn,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[4]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[4]:CLK,29353
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[4]:D,29158
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[4]:EN,33662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[4]:Q,29353
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:IPB,
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[0]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[0]:CLK,31682
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[0]:D,36941
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[0]:EN,33287
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[0]:Q,31682
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_4_2[0]:A,32874
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_4_2[0]:B,32831
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_4_2[0]:C,29053
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_4_2[0]:D,31360
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_4_2[0]:Y,29053
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlOl_1_sqmuxa_0_a2:A,33821
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlOl_1_sqmuxa_0_a2:B,37315
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlOl_1_sqmuxa_0_a2:C,30875
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlOl_1_sqmuxa_0_a2:D,31151
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlOl_1_sqmuxa_0_a2:Y,30875
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6s2:A,35013
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6s2:B,34804
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6s2:C,33605
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6s2:Y,33605
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_216:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI_0[2]:A,30329
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI_0[2]:B,30196
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI_0[2]:C,30241
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI_0[2]:D,30076
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI_0[2]:Y,30076
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[2]:CLK,28815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[2]:D,30250
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[2]:EN,33662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[2]:Q,28815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO0l.CI2Cl0Il_4[3]:A,37582
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO0l.CI2Cl0Il_4[3]:B,37517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO0l.CI2Cl0Il_4[3]:C,37439
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO0l.CI2Cl0Il_4[3]:D,36193
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO0l.CI2Cl0Il_4[3]:Y,36193
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[6]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[6]:CLK,35210
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[6]:D,37018
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[6]:EN,33287
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2CO1[6]:Q,35210
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_183:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_183:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2_RNO:A,35211
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2_RNO:B,32629
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2_RNO:C,35248
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2_RNO:Y,32629
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2_0[0]:A,35340
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2_0[0]:B,33919
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2_0[0]:C,33982
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_o2_0[0]:Y,33919
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COl0I39_1:A,33616
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COl0I39_1:B,29652
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COl0I39_1:C,36092
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COl0I39_1:D,35849
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COl0I39_1:Y,29652
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3[4]:A,31448
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3[4]:B,30514
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3[4]:C,30215
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3[4]:D,29158
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3[4]:Y,29158
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[1]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[1]:CLK,28858
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[1]:D,29306
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[1]:EN,33662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[1]:Q,28858
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1ll.un1_CI2CllOl8:A,37540
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1ll.un1_CI2CllOl8:B,37440
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1ll.un1_CI2CllOl8:C,37378
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1ll.un1_CI2CllOl8:Y,37378
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_60:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_93:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_33:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_168:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2Cl0Ol19_1:A,34941
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2Cl0Ol19_1:B,30452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2Cl0Ol19_1:C,35815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2Cl0Ol19_1:D,34615
