pin,slack
TEMP_sb_0/CoreAPB3_0/iPSELS_raw_2_adflt:Y,27260
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:A,37512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:B,37389
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:C,37485
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:D,37405
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:Y,37389
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:A,30550
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:B,32895
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:C,31405
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:Y,30550
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a3_0[2]:A,32779
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a3_0[2]:B,32797
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a3_0[2]:C,31375
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a3_0[2]:D,32469
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a3_0[2]:Y,31375
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[0]:A,33552
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[0]:B,34647
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[0]:C,29635
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[0]:D,29705
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[0]:Y,29635
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:A,31837
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:B,31794
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:C,30517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:D,31552
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:Y,30517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNI7JLN[0]:A,31830
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNI7JLN[0]:B,31660
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNI7JLN[0]:C,31568
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNI7JLN[0]:D,30425
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNI7JLN[0]:Y,30425
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:A,31592
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:B,32683
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:C,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:D,31079
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:Y,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COOIl_0_sqmuxa_0_1:A,31865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COOIl_0_sqmuxa_0_1:B,31814
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COOIl_0_sqmuxa_0_1:C,31724
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2COOIl_0_sqmuxa_0_1:Y,31724
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:A,28488
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:B,31455
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:C,33705
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:Y,28488
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_230:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_230:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:A,31702
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:B,31580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:C,33915
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:D,32359
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:Y,31580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:A,34200
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:B,34095
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:C,34040
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:D,33968
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:Y,33968
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un24_CI2CllIl:A,35057
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un24_CI2CllIl:B,34936
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un24_CI2CllIl:C,34971
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un24_CI2CllIl:Y,34936
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:CLK,34133
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:D,29646
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:EN,38393
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:Q,34133
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:D,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:E,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:PAD,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_1_0_RNO:A,29101
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_1_0_RNO:B,31220
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2COl0I45_1_0_RNO:Y,29101
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:A,30681
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:B,30615
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:C,30517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:Y,30517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:A,32730
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:B,32628
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:C,35036
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:D,34726
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:Y,32628
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:CLK,33944
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:D,33964
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:Q,33944
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:A,36329
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:B,36221
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:C,36174
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:D,35918
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:Y,35918
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:A,31424
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPA,31424
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPB,
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:A,33359
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:B,34396
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:C,32123
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:D,31337
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:Y,31337
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:A,29424
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPA,29424
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlIl:A,32883
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlIl:B,32799
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlIl:Y,32799
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:A,32522
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:B,31445
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:C,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:Y,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_Z[1]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_Z[1]:CLK,29873
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_Z[1]:D,31055
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_Z[1]:EN,28530
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_Z[1]:Q,29873
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:CLK,37408
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:D,37418
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:Q,37408
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO_0[6]:A,36351
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO_0[6]:B,36331
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO_0[6]:C,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO_0[6]:D,35963
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO_0[6]:Y,33865
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_120:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:A,36464
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:B,35287
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:C,36403
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:D,36325
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:Y,35287
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[1]:A,29549
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[1]:B,31887
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[1]:C,29526
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[1]:Y,29526
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin3[1]:ALn,36765
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin3[1]:CLK,34313
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin3[1]:D,38631
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin3[1]:Q,34313
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.GPOUT_reg69_2:A,29943
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.GPOUT_reg69_2:B,29710
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.GPOUT_reg69_2:C,29871
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.GPOUT_reg69_2:D,29762
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.GPOUT_reg69_2:Y,29710
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPB,
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[7]:A,36643
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[7]:B,36551
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[7]:C,34592
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[7]:D,34463
TEMP_sb_0/CoreGPIO_0_0/PRDATA_o[7]:Y,34463
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:CLK,31552
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:D,36532
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:EN,32076
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:Q,31552
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2CII0I_1_1:A,35198
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2CII0I_1_1:B,35106
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2CII0I_1_1:C,34990
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0l.un1_CI2CII0I_1_1:Y,34990
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:A,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIOBS51[4]:A,31292
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIOBS51[4]:B,31042
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIOBS51[4]:C,32269
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIOBS51[4]:D,32088
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIOBS51[4]:Y,31042
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_134:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:A,36193
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:B,36225
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:C,33643
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:D,33689
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:Y,33643
GPIO_OUT_obuf[1]/U0/U_IOENFF:A,
GPIO_OUT_obuf[1]/U0/U_IOENFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2:A,32662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2:B,36241
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2:C,28431
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2:D,29602
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2COIOl_10_iv_2:Y,28431
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[0]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[0]:CLK,28949
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[0]:D,27081
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[0]:EN,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I[0]:Q,28949
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOOUTFF:A,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOOUTFF:Y,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_a2_i_o2[3]:A,36517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_a2_i_o2[3]:B,36409
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_a2_i_o2[3]:C,36261
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_a2_i_o2[3]:Y,36261
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73_2_0:A,29873
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73_2_0:B,29757
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73_2_0:C,29655
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73_2_0:D,29424
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73_2_0:Y,29424
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.un1_CI2Cl0lI_1_0_0:A,36475
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.un1_CI2Cl0lI_1_0_0:B,36360
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.un1_CI2Cl0lI_1_0_0:C,36259
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.un1_CI2Cl0lI_1_0_0:D,35060
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.un1_CI2Cl0lI_1_0_0:Y,35060
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1][5]:ALn,36765
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1][5]:CLK,33875
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1][5]:D,37038
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1][5]:EN,33069
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1][5]:Q,33875
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29:A,27378
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29:B,27329
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29:C,27231
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29:D,27104
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29:Y,27104
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_2:A,36215
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_2:B,34936
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_2:C,34819
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_2:Y,34819
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int_RNI800K4/U0:An,
TEMP_sb_0/CORERESETP_0/MSS_HPMS_READY_int_RNI800K4/U0:YNn,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m4[3]:A,31628
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m4[3]:B,30140
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m4[3]:C,31390
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m4[3]:D,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m4[3]:Y,30140
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_202:IPA,
